name,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Binary,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Binary_scaled
University of Southern California,Yes,12229,8498,2477,45,71,13259,1429,17230,6482,600,2210,90.0,94,11.4,10,17007,68,6.814022058371401,6.725257504364753,4.552710507198898,6.444128361382583,3.995906829689613,10.62637992933507,79.86163056363267,9.932527964405688,10.382900374291664,4146.124716926278,55644.33133643742,5.602755748742425,2.3978952727983707,1.8344701443764213,0.6949055523755009,High,2,1,1.767854571084846,1.8727980158160038,1.6167660641968535,1.0705183742130722,1.6424987076184059,0.9781739521328112,1.5311313223741758,0.4496014388117547,1.281186624907993,1.2011418370759805,1.0656043502924986,-0.6514933665420364,-0.9955858819980911,1.5330591112214935,-0.35386999605141894,1.8150779933081982,0.6125530498969481
University of Southern Colorado,No,1401,1239,605,10,34,3716,675,7100,4380,540,2948,63.0,88,19.4,0,5389,36,5.630863051291538,5.623678020333342,4.078270529870276,3.13661398758166,3.812335128163562,9.144412430347417,58.15434613348664,9.694027010948128,10.89819876053311,2027.0802352736914,46823.40870445627,8.381147546703707,0.0,1.8263736391318277,0.8843683083511777,Low,0,0,-0.13199582138031538,0.04676761800377639,0.3157351735688545,-1.204141438433242,0.6631732964793526,0.45277792208088735,-0.7995128887962804,0.05539420530459672,1.909852738774827,-0.7239160936184083,0.5124477851823425,1.3116354267818913,-4.9125732096554495,-1.3221782583180375,0.9349113863279164,-1.0987972149572356,-1.6325116659989423
University of Southern Indiana,No,2379,2133,1292,8,25,4283,2973,4973,3192,500,1425,56.0,65,22.0,21,4078,38,5.937458795594105,5.949448444471486,4.346345736616081,2.745595669002206,3.835453272697935,12.183924063357521,51.13225715414923,9.521846755027648,9.61895124559429,1600.4273262480049,21192.12243816821,9.181263435951442,3.091042453358316,1.8235247187025772,0.8965952080706179,Low,0,0,0.3603184336402377,0.5867801235085269,1.0508632016738733,-1.4730544512765091,0.7865048678091748,1.5303638653428284,-1.5534529351748265,-0.2291946039516519,0.34916560028732013,-1.1115113391571876,-1.094880026424442,1.8769734548205472,0.13667737956055104,-2.3268517349235713,1.018082353843329,-1.0987972149572356,-1.6325116659989423
University of Southern Mississippi,No,2850,2044,1046,20,50,9260,1387,4652,2470,500,500,78.0,99,18.7,23,5917,45,6.0393816289804745,5.924329044771341,4.274823594233159,4.503953018570464,3.9491687139341978,10.565313848020677,49.90913851340555,9.521846755027648,7.892981014082466,3111.4506224560782,63726.11435013417,8.158728831880572,3.1780538303479458,1.8272364743891356,0.7171929824561404,Low,0,0,0.5239804045600815,0.5451410152170436,0.8547319289088408,-0.2637884142137955,1.393158400547486,0.9565244377437802,-1.6847754130645565,-0.2291946039516519,-1.7565250579131293,0.2611863106631819,1.572409762644023,1.15448099537168,0.2788113855351543,-1.0178988938271865,-0.20226434247010575,-1.0987972149572356,-1.6325116659989423
University of St. Thomas MN,Yes,2057,1807,828,26,53,4106,982,11712,4037,500,800,80.0,80,13.8,13,8546,89,5.854422009375577,5.851276681667226,4.192934772606806,5.088171214391668,3.828657426745247,9.871411713200011,69.59427073535912,9.521846755027648,8.650998387185288,3273.5722416210815,36487.79557571775,6.499091684336911,2.6390573296152584,1.8302359196931237,0.8784637822070978,Medium,1,1,0.22698261829985159,0.42404595344996576,0.6301726766871077,0.13799295441079093,0.7502501260579818,0.7105180798928982,0.42875654929857054,-0.2291946039516519,-0.8317407990918487,0.4084666114840554,-0.1356944211524122,-0.018169123018266124,-0.601645107695158,0.03985726900063871,0.8947470631232055,0.3581403891754813,0.6125530498969481
University of St. Thomas TX,Yes,374,280,185,45,77,995,408,8550,4050,500,1344,75.0,75,12.6,17,7237,62,4.812625121310525,4.666518792575207,3.591916053627615,6.444128361382583,3.5597939439637165,8.209503327573954,62.17440120230788,9.521846755027648,9.5189346674232,2876.0084132069483,30817.86634468314,6.059240608651982,2.8903717578961645,1.8289532458859004,0.7486631016042781,Low,0,1,-1.4458764097900003,-1.5398649135285505,-1.0179681980351356,1.0705183742130722,-0.6840931775471963,0.121328324574784,-0.3678919688749011,-0.2291946039516519,0.22714497068725537,0.0472975055627926,-0.4912534379026085,-0.32895477682173246,-0.1911203270674524,-0.4124784087609705,0.011804662546300276,-1.0987972149572356,0.6125530498969481
University of Tennessee at Knoxville,No,7473,5372,3013,27,53,15749,3237,5764,3262,750,3300,86.0,92,16.5,22,8612,53,6.56120944980308,6.476030474759774,4.6108918968214265,5.175483632487222,4.017044522923174,12.372215678146313,53.93954911834119,10.448461969422015,11.102937274420507,3784.712517455532,52599.33115919693,7.437601218528677,3.1354942159291497,1.8302925193723805,0.7188545430215443,Low,0,0,1.3619022597432777,1.4596674713457678,1.7763137178005501,0.19803987368047105,1.7552648907740966,1.5971181409728108,-1.2520426511540852,1.3023649764046783,2.159634553197495,0.8728148827034736,0.8746535950171559,0.6449537276656453,0.20928980457225407,0.05981717941084221,-0.19096191888104355,-1.0987972149572356,-1.6325116659989423
University of Texas at Arlington,No,3281,2559,1448,19,43,10975,8431,4422,2780,500,2850,73.0,73,21.0,4,4696,29,6.117918334484294,6.055935055190658,4.38399316643188,4.394249799363181,3.9717498269792775,14.603664470538298,48.998232659480024,9.521846755027648,10.837165449274513,2724.2061589730774,28713.47007719424,8.878126167913665,1.6094379124341003,1.8250206250697092,0.7799451386772326,Low,0,0,0.650090242613557,0.7632973798226993,1.154101696496533,-0.3392340437249904,1.5136249955237917,2.3882247864206927,-1.7825765665070614,-0.2291946039516519,1.8353918523644666,-0.09060810988813835,-0.6232192944825511,1.6627857007207905,-2.2835393318336408,-1.799319468626385,0.2245942779771011,-1.0987972149572356,-1.6325116659989423
University of Texas at Austin,No,14752,9572,5329,48,85,30017,5189,5130,3309,650,3140,91.0,99,19.7,11,7837,65,6.90794559845315,6.788648529087974,4.770635100985038,6.616537712685065,4.089540932972393,13.445859818004074,51.7116405815737,10.115893212874479,11.01251498102661,4239.059912186108,63726.11435013417,8.475511507547166,2.4849066497880004,1.8295821812086015,0.6488611713665944,Low,0,0,1.9186717253458234,1.9778779848704813,2.2143687998258126,1.1890885687490678,2.142021542193384,1.9777529181559235,-1.4912463226655415,0.7526774067369608,2.0493189898022854,1.285569340238181,1.572409762644023,1.3783101875984967,-0.8534518760234878,-0.1906839947329168,-0.6670774161687403,-1.0987972149572356,-1.6325116659989423
University of Texas at San Antonio,No,4217,3100,1686,17,46,9375,5457,4104,5376,452,1200,94.0,100,25.3,3,4329,50,6.2559010547473735,6.166652673558886,4.4332359997636175,4.161257057510804,3.9508374267713697,13.563418073285947,47.686019154558245,9.29862210739765,9.326478591460091,4524.063726384671,65424.30531235642,10.145578882862473,1.3862943611198906,1.8241719388868733,0.7351197533791796,Low,0,0,0.8716551579601612,0.946828155081757,1.2891376343771654,-0.4994689411839057,1.4020607143123585,2.019430377794626,-1.9234648853065524,-0.5981523356384146,-0.007652219826546156,1.5444826653483823,1.6789026453905742,2.5583299939044775,-2.6480466865381658,-2.098609153625088,-0.080321174839006,-1.0987972149572356,-1.6325116659989423
University of the Arts,Yes,974,704,290,5,22,1145,39,12520,3860,1300,700,16.0,59,7.5,9,11641,57,5.413421686967893,5.271430634015944,3.7869104666120648,1.9915605610941627,3.5903030154723323,4.414505501816662,71.27286790845767,11.785382726504833,8.432948842240108,129.22794886258035,16447.810048162224,3.9686995424380798,2.302585092994046,1.8323337791482697,0.7227926078028748,Medium,1,1,-0.48115097202064905,-0.5371343557435257,-0.48324564741642817,-1.9916231295773121,-0.5213322032234614,-1.224097127110629,0.6089823530815689,3.512099677367599,-1.09776212520345,-2.4480307249417392,-1.392393977623881,-1.806068754671089,-1.1512760702749985,0.7796686482836065,-0.1641740441525978,0.3581403891754813,0.6125530498969481
University of the Pacific,Yes,2459,1997,582,36,66,2664,299,16320,5326,646,1171,87.0,94,11.2,14,13706,65,5.956220957992833,5.910587486490033,4.063720573395783,5.869495015931659,3.755252060872238,7.65509305052527,78.33505593842071,10.101684807537154,9.285146107996086,3873.5164176623007,55644.33133643742,5.524891958048329,2.70805020110221,1.8333081163996061,0.8121187474583164,High,2,1,0.39044566200381503,0.5223623564831805,0.2758356209696087,0.675328745331237,0.3586443419649727,-0.07522454097749387,1.3672277109105084,0.7291929884175525,-0.05807801670378765,0.9534892875353681,1.0656043502924986,-0.7065095991630403,-0.488944521318963,1.123269257004003,0.44344862635541926,1.8150779933081982,0.6125530498969481
University of the South,Yes,1445,966,326,46,83,1129,24,15350,4080,450,810,89.0,93,10.3,52,18784,82,5.649095233704587,5.4702774961342175,3.8355019439139073,6.502523683542768,3.587287567173417,3.733674055431501,76.6449371322849,9.28888019207096,8.671393599865599,4054.2224482249767,54108.59763306137,5.167582732162698,3.970291913552122,1.8349612449869965,0.6685121107266436,High,2,1,-0.10271960516114564,-0.2075163663010224,-0.34999588767462286,1.1106782881401172,-0.5374191334014481,-1.4654695858923672,1.185764864906594,-0.6142542984789047,-0.8068585571916942,1.1176527018812943,0.9692990979140862,-0.9589736432806009,1.5729406861767377,1.706246032387805,-0.5334059477945123,1.8150779933081982,0.6125530498969481
University of Tulsa,Yes,1712,1557,696,41,68,2936,433,11750,4160,1200,2350,94.0,96,11.5,10,11743,47,5.748337477634895,5.7621754417795765,4.1301567794085745,6.200408396979208,3.772358701210264,8.317534300354861,69.67489104672696,11.584897661723284,10.491827861386025,4524.063726384671,58795.90038007271,5.641488213824212,2.3978952727983707,1.832388041575308,0.9094626168224299,Medium,1,1,0.05663802551392779,0.2763475123695505,0.4580200076341776,0.9029060992795955,0.44990550827206816,0.15962811472572122,0.43741250359800693,3.1807271541080584,1.4140785994091618,1.5444826653483823,1.2632379969775114,-0.6241261617099947,-0.9955858819980911,0.7988043253147776,1.105610252154537,0.3581403891754813,0.6125530498969481
University of Utah,No,5095,4491,2400,27,53,13894,8374,6857,3975,858,3093,89.0,93,12.8,9,9275,37,6.358232630080982,6.376524033838043,4.5431662434768105,5.175483632487222,4.00173155081523,14.587097083419929,57.42910837535943,10.766752698207355,10.985142233167013,4054.2224482249767,54108.59763306137,6.133645307514049,2.302585092994046,1.8308262203613075,0.8814524043179588,Low,0,0,1.0359734637802442,1.2947208755393353,1.5905933499988352,0.19803987368047105,1.673572655093397,2.382351216705924,-0.8773794311609284,1.828453052055803,2.015924126782693,1.1176527018812943,0.9692990979140862,-0.27638263533977875,-1.1512760702749985,0.24802714923234936,0.9150765495999008,-1.0987972149572356,-1.6325116659989423
University of Vermont,No,7663,6008,1735,18,51,7353,1674,15516,4928,500,990,87.0,90,9.9,10,12646,79,6.574317499305589,6.537565215444211,4.4423785421576945,4.280162520647578,3.9171484876618443,10.953329075821978,76.9390530480145,9.521846755027648,9.0034679030755,3873.5164176623007,49659.49561114865,5.004898062218455,2.3978952727983707,1.832838634113265,0.7840271434164165,High,2,0,1.382950430650802,1.5616703759387782,1.3142087300730732,-0.41769469988544683,1.2223356593610513,1.0940859297641898,1.2173431840931406,-0.2291946039516519,-0.4017265651497331,0.9534892875353681,0.6902976719925955,-1.0739217798372556,-0.9955858819980911,0.9577060506819695,0.25236127462798846,1.8150779933081982,-1.6325116659989423
University of Virginia,No,15849,5384,2678,74,95,11278,114,12212,3792,500,1000,90.0,92,9.5,22,13597,95,6.943525250680851,6.477262243852607,4.576093855055595,7.849518314552051,3.975291634920417,6.039646614949071,70.64164418436734,9.521846755027648,9.020229620808045,4146.124716926278,52599.33115919693,4.839635087763596,3.1354942159291497,1.8332624562270312,0.3397059751403874,Medium,1,0,1.9758035359005226,1.4617093102136873,1.6808889445223258,2.0370399630211056,1.532519969472921,-0.647942326349343,0.5412098077298565,-0.2291946039516519,-0.38127720177114266,1.2011418370759805,0.8746535950171559,-1.1906916694765612,0.20928980457225407,1.1071671701039127,-2.770041975669376,0.3581403891754813,-1.6325116659989423
University of Washington,No,12749,7025,3343,40,81,20356,4582,8199,4218,708,2172,96.0,94,9.0,10,16527,65,6.83498516218218,6.622774103107829,4.641058487027934,6.136729256270157,4.047117822497412,13.157937930202822,61.24508430862409,10.313793449537146,10.352231902175141,4719.23211608182,55644.33133643742,4.6291973731617775,2.3978952727983707,1.834323686517021,0.5510236096948781,Low,0,0,1.8015159477585472,1.7029166693683833,1.8590379139034363,0.8591123720558882,1.9157010921330964,1.8756771189773522,-0.4676698588996491,1.0797775867330288,1.243770964974811,1.7217844915537215,1.0656043502924986,-1.3393806834015403,-0.9955858819980911,1.481410660366485,-1.3325972822266665,-1.0987972149572356,-1.6325116659989423
University of West Florida,No,1558,1254,472,20,57,3754,2477,6172,3994,541,1387,83.0,87,23.4,12,8488,53,5.693317052944849,5.631028044426755,3.9835610267343373,4.503953018570464,3.8140154538327264,11.785259117792,55.28923001677212,9.698187255529339,9.572703858893291,3524.4964302674875,45443.82519345305,9.596797661211163,2.5649493574615367,1.830185621133116,0.8048780487804879,Low,0,0,-0.031710687394048226,0.05895136653375729,0.056018465230557216,-0.2637884142137955,0.6721375628293512,1.3890267713349818,-1.1071315738160603,0.0622704818280118,0.2927436015966603,0.6364201082318471,0.4259346495311623,2.1705775472374214,-0.7227012651918747,0.022119452025352874,0.3941952646414049,-1.0987972149572356,-1.6325116659989423
University of Wisconsin-Stout,No,2593,1966,1030,9,32,6038,579,6704,2592,376,1750,78.0,78,21.0,17,6254,65,5.986226512155346,5.901333300858968,4.269512643180822,2.949204668711685,3.8884779623195653,8.854583770239971,56.96377544365213,8.898848687802028,9.97352013953581,3111.4506224560782,34148.77423378909,8.878126167913665,2.8903717578961645,1.8277275405878817,0.7581951407635943,Low,0,0,0.4386268984316062,0.5070221794789043,0.8401679973097173,-1.3330274833513371,1.0693830322132585,0.3500261225173064,-0.9273407935340333,-1.2589193954083842,0.7817410839369675,0.2611863106631819,-0.28237352323745246,1.6627857007207905,-0.1911203270674524,-0.8447241080128095,0.07664439604101742,-1.0987972149572356,-1.6325116659989423
University of Wisconsin-Superior,No,910,910,342,14,53,1434,417,7032,2780,550,1960,75.0,81,15.2,15,6490,36,5.3721260938142565,5.433076620192361,3.8551477613871636,3.7701053698334652,3.637288577528554,8.249064910074015,57.95306369769284,9.735330960613702,10.171432717914746,2876.0084132069483,37693.39301184987,6.993848718831455,2.772588722239781,1.828047788598899,1.0,Low,0,0,-0.5474611200147486,-0.2691823026041119,-0.29612223320675385,-0.7684736752694478,-0.27067181005943686,0.1353539347196102,-0.8211239634243725,0.12366360001576755,1.0231952294513165,0.0472975055627926,-0.060091883356808096,0.33141144399481504,-0.3835201634208818,-0.7317884572654582,1.7214721572963374,-1.0987972149572356,-1.6325116659989423
University of Wisconsin-Whitewater,No,4400,3719,1472,12,38,7804,1552,6950,2500,300,1200,90.0,95,23.1,16,5559,67,6.2790078923536665,6.270401435672964,4.389368169520964,3.473099970406587,3.925569892340133,10.796342717115753,57.708632735846116,8.421257384519414,9.326478591460091,4146.124716926278,57206.70743459923,9.508587325922857,2.833213344056216,1.8266652104183851,0.8452272727272727,Low,0,0,0.908758822161047,1.118807023699007,1.1688412745048906,-0.9727316677869278,1.2672624946541435,1.0384301817853028,-0.8473677622787216,-2.048308048513365,-0.007652219826546156,1.2011418370759805,1.1635803366973685,2.1082507547381426,-0.28448920152158647,-1.2193554714348438,0.6686625516196788,-1.0987972149572356,-1.6325116659989423
University of Wisconsin at Green Bay,No,2409,1939,759,17,50,3819,1347,6900,2800,475,1200,81.0,89,22.2,1,5968,46,5.9445728386248975,5.893145183869892,4.161689924166276,4.161257057510804,3.816842176041987,10.505586166146628,57.55865838297026,9.408035387971328,9.326478591460091,3356.181327603026,48228.57254567277,9.24124231825027,0.6931471805599453,1.8273135285020492,0.8048982980489829,Low,0,0,0.3717417650464055,0.4934491684164825,0.5444916317991823,-0.4994689411839057,0.6872176697671146,0.9353494207732553,-0.8634700462138201,-0.41730816701513446,-0.007652219826546156,0.4835133023364041,0.6005650532112241,1.9193527444940255,-3.780309948096807,-0.9907257152740687,0.39433300612050926,-1.0987972149572356,-1.6325116659989423
University of Wisconsin at Madison,No,14901,10932,4631,36,80,23945,2200,9096,4290,535,1545,93.0,96,11.5,20,11006,72,6.912941799745212,6.858798163378061,4.732593179725273,5.869495015931659,4.065294557858045,11.530061851886968,63.571430440502596,9.673124557164849,9.757847396550599,4428.029350733145,58795.90038007271,5.641488213824212,3.044522437723423,1.8319786864209409,0.7336420374471512,Medium,1,0,1.9266943452377912,2.094161345686465,2.1100485126179973,0.675328745331237,2.0126710427422414,1.2985527019115968,-0.2178972462594528,0.02084550283626946,0.5186194658227137,1.4572396942508257,1.2632379969775114,-0.6241261617099947,0.060686441260878146,0.6544449876927686,-0.09037303316776381,0.3581403891754813,-1.6325116659989423
University of Wisconsin at Milwaukee,No,5244,3782,1930,12,37,11561,7443,8786,2964,570,1980,79.0,87,15.9,8,8094,38,6.3737049919216915,6.279908752463709,4.476019371403402,3.473099970406587,3.978496447168195,14.301027370058014,62.785231778328935,9.816012876520363,10.189243650607594,3191.9953654123665,45443.82519345305,7.234549861581548,2.1972245773362196,1.829829338214333,0.721205186880244,Low,0,0,1.0608181148707045,1.134566802918929,1.406460142530864,-0.9727316677869278,1.5496171257670974,2.2809320615482616,-0.3023089729644441,0.25701902020397893,1.044924639322028,0.3343576374315665,0.4259346495311623,0.5014836937996878,-1.3233835886260938,-0.10352393028671031,-0.17497214808891226,-1.0987972149572356,-1.6325116659989423
